,Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
176,Person search,2021-10-15T07:08:00+00:00,,,53.308690000000006,-4.626486,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,0.0
177,Person search,2021-10-15T11:34:00+00:00,,,53.309506000000006,-4.644896,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,0.0
178,Person search,2021-10-15T13:10:00+00:00,,,53.144982999999996,-4.263603,Male,10-17,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,1.0
179,Person search,2021-10-15T14:55:00+00:00,,,52.741083999999994,-3.883622,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,0.0
180,Person search,2021-10-15T15:14:00+00:00,,,53.227788000000004,-4.132618,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,0.0
181,Person search,2021-10-15T18:20:00+00:00,,,53.222758999999996,-4.1322779999999995,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,0.0
182,Person search,2021-10-15T19:00:00+00:00,,,53.047212,-2.970704,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,0.0
183,Person search,2021-10-15T19:45:00+00:00,,,,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,0.0
184,Person search,2021-10-15T21:48:00+00:00,,,53.315932,-3.5026339999999996,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Firearms Act 1968 (section 47),Firearms,A no further action disposal,False,0.0
185,Person search,2021-10-15T22:18:00+00:00,,,53.278356,-3.804561,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,True,0.0
186,Person search,2021-10-16T00:16:00+00:00,,,53.044771999999995,-2.994023,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,0.0
187,Person search,2021-10-16T14:21:00+00:00,,,53.164705000000005,-3.134287,Male,10-17,,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,0.0
188,Person search,2021-10-16T15:25:00+00:00,,,53.317975,-3.818768,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,0.0
189,Person search,2021-10-16T15:25:00+00:00,,,53.317975,-3.818768,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,0.0
190,Person search,2021-10-16T15:25:00+00:00,,,53.317975,-3.818768,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,0.0
191,Person search,2021-10-16T17:00:00+00:00,,,53.132591000000005,-3.331596,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,0.0
192,Person search,2021-10-16T20:58:00+00:00,,,53.292345999999995,-3.7042940000000004,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Summons / charged by post,True,0.0
193,Person search,2021-10-16T22:12:00+00:00,,,53.320186,-3.8433800000000002,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,0.0
194,Person search,2021-10-17T15:00:00+00:00,,,53.164885,-3.081071,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,True,0.0
195,Person search,2021-10-17T15:00:00+00:00,,,53.165240000000004,-3.084505,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,True,0.0
196,Person search,2021-10-17T16:20:00+00:00,,,53.258705000000006,-4.298558,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,0.0
197,Person search,2021-10-17T18:16:00+00:00,,,53.314274,-3.826222,Male,18-24,,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,0.0
198,Person search,2021-10-17T21:15:00+00:00,,,53.307007999999996,-3.7404349999999997,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Summons / charged by post,True,0.0
199,Person search,2021-10-17T22:20:00+00:00,,,53.321391000000006,-3.826436,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,0.0
200,Person search,2021-10-17T22:20:00+00:00,,,53.321391000000006,-3.826436,Female,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,0.0
201,Person search,2021-10-17T23:49:00+00:00,,,53.179458,-3.1169599999999997,Male,25-34,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,True,0.0
202,Person search,2021-10-18T01:28:00+00:00,,,53.209019999999995,-4.159825,,,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,0.0
203,Person search,2021-10-18T07:50:00+00:00,,,53.21703,-4.142913,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,0.0
204,Person search,2021-10-18T11:23:00+00:00,,,53.26205600000001,-3.4541169999999997,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,0.0
205,Person search,2021-10-18T15:07:00+00:00,,,53.303986,-4.620838,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,0.0
206,Person search,2021-10-18T19:45:00+00:00,,,53.318978,-3.488374,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,0.0
207,Person search,2021-10-18T19:50:00+00:00,,,,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,0.0
208,Person search,2021-10-18T20:30:00+00:00,,,53.324641,-3.8313949999999997,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,0.0
209,Person search,2021-10-18T20:30:00+00:00,,,53.324641,-3.8313949999999997,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,0.0
210,Person search,2021-10-18T21:00:00+00:00,,,53.0575,-3.036318,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,0.0
211,Person search,2021-10-18T21:00:00+00:00,,,53.0575,-3.036318,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,0.0
212,Person search,2021-10-19T11:50:00+00:00,,,53.310477,-4.637179,Male,18-24,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,0.0
213,Person search,2021-10-19T19:16:00+00:00,,,53.247735,-3.135703,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,0.0
214,Person search,2021-10-19T19:16:00+00:00,,,53.247735,-3.135703,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,0.0
215,Person search,2021-10-19T23:00:00+00:00,,,53.225875,-4.162936,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,True,0.0
216,Person search,2021-10-20T00:35:00+00:00,,,53.22823100000001,-4.169302,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,0.0
217,Person search,2021-10-20T01:15:00+00:00,,,52.994775,-3.932287,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,0.0
218,Person search,2021-10-20T11:23:00+00:00,,,53.29908199999999,-3.536751,Female,over 34,Other ethnic group - Not stated,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,0.0
219,Person search,2021-10-20T11:23:00+00:00,,,53.29908199999999,-3.536751,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,0.0
220,Person search,2021-10-20T12:50:00+00:00,,,53.312307,-3.8284949999999998,Male,over 34,,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,0.0
221,Person search,2021-10-20T13:50:00+00:00,,,53.217119999999994,-3.003191,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,0.0
222,Person search,2021-10-20T15:20:00+00:00,,,53.321767,-3.490363,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,0.0
223,Person search,2021-10-20T19:08:00+00:00,,,53.30749599999999,-4.628844,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,0.0
224,Person search,2021-10-20T19:30:00+00:00,,,53.041065,-2.968269,,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Detailed object of search unavailable,A no further action disposal,False,0.0
225,Person search,2021-10-20T20:45:00+00:00,,,53.291736,-4.501315,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Detailed object of search unavailable,A no further action disposal,False,0.0
226,Person search,2021-10-21T01:05:00+00:00,,,53.231605,-4.117705,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,False,0.0
227,Person search,2021-10-21T01:05:00+00:00,,,53.231605,-4.117705,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,0.0
228,Person search,2021-10-21T02:40:00+00:00,,,53.227164,-4.125755000000001,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,0.0
229,Person search,2021-10-21T07:00:00+00:00,,,53.20287,-3.031813,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,0.0
230,Person search,2021-10-21T07:00:00+00:00,,,53.20287,-3.031813,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,0.0
231,Person search,2021-10-21T11:40:00+00:00,,,53.322603,-3.489671,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,False,0.0
232,Person search,2021-10-21T13:35:00+00:00,,,53.04565,-2.998727,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,True,0.0
233,Person search,2021-10-21T14:05:00+00:00,,,52.880908999999996,-4.423773000000001,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,0.0
234,Person search,2021-10-21T15:23:00+00:00,,,53.320077000000005,-3.4896879999999997,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,0.0
235,Person search,2021-10-21T19:10:00+00:00,,,53.227492000000005,-4.1295470000000005,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Caution (simple or conditional),True,0.0
236,Person search,2021-10-21T19:40:00+00:00,,,53.165057999999995,-3.1405790000000002,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,False,0.0
237,Person search,2021-10-21T20:20:00+00:00,,,53.179469,-2.92015,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Detailed object of search unavailable,A no further action disposal,False,0.0
238,Person search,2021-10-21T20:20:00+00:00,,,53.179469,-2.92015,Female,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Detailed object of search unavailable,A no further action disposal,False,0.0
239,Person search,2021-10-21T20:20:00+00:00,,,53.179469,-2.92015,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Detailed object of search unavailable,A no further action disposal,False,0.0
240,Person search,2021-10-21T22:30:00+00:00,,,53.185474,-4.169193,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,0.0
241,Person search,2021-10-22T03:10:00+00:00,,,,,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,A no further action disposal,False,0.0
242,Person search,2021-10-22T03:15:00+00:00,,,,,,10-17,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Black,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,False,0.0
